CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  7 2020  1 29  0     5.73     0.16     0.14     0.16
  8 2020  1 29  0     5.73     5.54     5.54     6.68
  9 2020  1 29  0     5.73     0.91     0.90     0.80
  1 2020  1 30  0     7.69     5.71     5.69     7.86
  2 2020  1 30  0     7.69     9.08    12.29     9.47
  3 2020  1 30  0     7.69     5.75     5.73     6.63
  4 2020  1 30  0     7.69     1.14     1.79     2.11
  5 2020  1 30  0     7.69     1.05     0.81     1.22
  6 2020  1 30  0     7.69     3.69     3.69     6.82
  7 2020  1 30  0     7.69     0.49     0.30     0.10
  8 2020  1 30  0     7.69     5.77     5.75     4.63
  9 2020  1 30  0     7.69     5.30     5.36     6.10
  1 2020  1 31  0     6.59    10.61    10.62    10.27
  2 2020  1 31  0     6.59    10.03    11.71    11.80
  3 2020  1 31  0     6.59     6.12     6.12     8.80
  4 2020  1 31  0     6.59     1.56     1.92     2.73
  5 2020  1 31  0     6.59     3.43     3.78     2.80
  6 2020  1 31  0     6.59     5.70     5.70     4.53
  7 2020  1 31  0     6.59     1.03     0.64     0.68
  8 2020  1 31  0     6.59     2.84     2.84     4.23
  9 2020  1 31  0     6.59     2.43     2.62     8.92
  1 2020  2  1  0     7.38     4.69     4.67     5.40
  2 2020  2  1  0     7.38     8.57     9.18     8.94
  3 2020  2  1  0     7.38     3.70     3.69     4.30
  4 2020  2  1  0     7.38     3.72     3.78     3.97
  5 2020  2  1  0     7.38     1.76     1.95     1.79
  6 2020  2  1  0     7.38     4.35     4.35     3.95
  7 2020  2  1  0     7.38     0.89     0.67     0.94
  8 2020  2  1  0     7.38     5.35     5.33     4.69
  9 2020  2  1  0     7.38     5.14     5.40     6.65
  1 2020  2  2  0     7.55     3.74     3.76     4.77
  2 2020  2  2  0     7.55     5.75     5.69     6.41
  3 2020  2  2  0     7.55     4.47     4.49     4.58
  4 2020  2  2  0     7.55     1.13     1.29     1.92
  5 2020  2  2  0     7.55     0.36     0.69     2.09
  6 2020  2  2  0     7.55     4.65     4.65     4.16
  7 2020  2  2  0     7.55     0.06     0.04     0.05
  8 2020  2  2  0     7.55     2.22     2.22     3.26
  9 2020  2  2  0     7.55     0.58     0.60     1.04
  1 2020  2  3  0     8.27     3.60     3.60     3.83
  2 2020  2  3  0     8.27     5.10     5.08     5.49
  3 2020  2  3  0     8.27     2.71     2.71     3.09
  4 2020  2  3  0     8.27     0.87     0.89     1.10
  5 2020  2  3  0     8.27     0.69     0.57     1.30
  6 2020  2  3  0     8.27     2.74     2.74     3.44
  7 2020  2  3  0     8.27     0.51     0.50     0.16
  8 2020  2  3  0     8.27     4.91     4.90     5.65
  9 2020  2  3  0     8.27     0.66     0.66     0.88
  1 2020  2  4  0     3.98     3.26     3.25     3.06
  2 2020  2  4  0     3.98     3.45     3.92     5.58
  3 2020  2  4  0     3.98     6.29     6.29     6.35
  4 2020  2  4  0     3.98     2.18     2.12     2.23
  5 2020  2  4  0     3.98     1.21     1.03     0.97
  6 2020  2  4  0     3.98     8.88     8.88    18.02
  7 2020  2  4  0     3.98     0.91     0.98     0.80
  8 2020  2  4  0     3.98     6.62     6.68     5.66
  9 2020  2  4  0     3.98     0.86     1.01     0.96
  1 2020  2  5  0     4.80     2.30     2.29     3.20
  2 2020  2  5  0     4.80     4.91     4.40     3.77
  3 2020  2  5  0     4.80     3.54     3.54     3.83
  4 2020  2  5  0     4.80     2.41     2.13     2.54
  5 2020  2  5  0     4.80     1.26     1.09     1.47
  6 2020  2  5  0     4.80    10.58    10.58     9.43
  7 2020  2  5  0     4.80     0.49     0.52     0.46
  8 2020  2  5  0     4.80     3.93     3.94     8.42
  9 2020  2  5  0     4.80     0.64     0.86     1.40
  1 2020  2  6  0     5.91     3.47     3.49     3.04
  2 2020  2  6  0     5.91     6.23     8.02     6.84
  3 2020  2  6  0     5.91     6.50     6.52     7.20
  4 2020  2  6  0     5.91     1.73     1.76     2.07
  5 2020  2  6  0     5.91     1.92     1.73     1.50
  6 2020  2  6  0     5.91    12.63    12.63    11.45
  7 2020  2  6  0     5.91     0.58     0.83     0.63
  8 2020  2  6  0     5.91     3.65     3.66     4.43
  9 2020  2  6  0     5.91     0.87     0.81     0.73
  1 2020  2  7  0     6.82     4.28     4.29     4.40
  2 2020  2  7  0     6.82     3.11     3.79     3.59
  3 2020  2  7  0     6.82     6.36     6.38     8.07
  4 2020  2  7  0     6.82     3.41     3.37     2.95
  5 2020  2  7  0     6.82     2.31     2.27     1.98
  6 2020  2  7  0     6.82     2.27     2.27     6.60
  7 2020  2  7  0     6.82     1.31     1.23     1.02
  8 2020  2  7  0     6.82     5.51     5.53     4.18
  9 2020  2  7  0     6.82     1.43     1.26     1.41
  1 2020  2  8  0     8.85     8.90     8.90     8.60
  2 2020  2  8  0     8.85    21.19    23.49    30.00
  3 2020  2  8  0     8.85     7.03     7.03     5.85
  4 2020  2  8  0     8.85     5.19     5.19     5.15
  5 2020  2  8  0     8.85     4.52     4.55     2.99
  6 2020  2  8  0     8.85     1.37     1.37     1.74
  7 2020  2  8  0     8.85     1.92     2.69     2.33
  8 2020  2  8  0     8.85     6.13     6.16     4.63
  9 2020  2  8  0     8.85     5.17     5.24     4.48
  1 2020  2  9  0     1.94     4.00     4.00     3.75
  2 2020  2  9  0     1.94    14.45    14.62    12.94
  3 2020  2  9  0     1.94    12.48    12.48    12.93
  4 2020  2  9  0     1.94     9.06    12.48    12.18
  5 2020  2  9  0     1.94     9.21    10.11     7.08
  6 2020  2  9  0     1.94     2.42     2.42     2.48
  7 2020  2  9  0     1.94     8.70     7.90     8.06
  8 2020  2  9  0     1.94     6.31     6.30     6.03
  9 2020  2  9  0     1.94     0.80     0.78     0.90
  1 2020  2 10  0     0.00     3.55     3.55     4.62
  2 2020  2 10  0     0.00    10.95    10.61    11.25
  3 2020  2 10  0     0.00    13.07    13.09    12.84
  4 2020  2 10  0     0.00    10.04    13.28    11.16
  5 2020  2 10  0     0.00     0.26     5.32     1.10
  6 2020  2 10  0     0.00     4.79     4.79     2.76
  7 2020  2 10  0     0.00     0.44     5.79     5.02
