CAM	Y	M 	D 	H	Obs	Pred0	Pred24	Pred48
  6 2020  2 21  0     8.69     1.81     1.81     1.39
  7 2020  2 21  0     8.69     1.73     1.86     1.70
  8 2020  2 21  0     8.69     1.64     1.63     1.72
  9 2020  2 21  0     8.69     1.08     1.10     1.37
  1 2020  2 22  0     3.96     5.87     5.90     6.44
  2 2020  2 22  0     3.96    12.34    13.43    15.87
  3 2020  2 22  0     3.96     8.00     8.05     7.35
  4 2020  2 22  0     3.96     0.84     0.81     0.83
  5 2020  2 22  0     3.96     0.74     0.74     1.35
  6 2020  2 22  0     3.96     1.45     1.45     2.67
  7 2020  2 22  0     3.96     1.29     1.04     1.44
  8 2020  2 22  0     3.96     1.34     1.34     1.29
  9 2020  2 22  0     3.96     1.58     1.85     2.11
  1 2020  2 23  0     4.51     3.72     3.72     3.70
  2 2020  2 23  0     4.51    21.64    19.12     6.76
  3 2020  2 23  0     4.51     7.82     7.82     4.79
  4 2020  2 23  0     4.51     3.30     3.30     1.09
  5 2020  2 23  0     4.51     2.20     2.20     2.21
  6 2020  2 23  0     4.51     4.11     4.11     6.22
  7 2020  2 23  0     4.51     1.29     6.94     2.52
  8 2020  2 23  0     4.51     2.28     2.29     1.82
  9 2020  2 23  0     4.51     1.59     1.51     1.85
  1 2020  2 24  0    10.34     3.06     3.08     2.49
  2 2020  2 24  0    10.34     6.90     9.38     5.64
  3 2020  2 24  0    10.34     6.30     6.33     5.81
  4 2020  2 24  0    10.34     1.17     1.18     4.33
  5 2020  2 24  0    10.34     0.98     0.98     2.49
  6 2020  2 24  0    10.34     6.46     6.46     3.91
  7 2020  2 24  0    10.34     1.72     2.45     2.75
  8 2020  2 24  0    10.34     2.64     2.68     3.25
  9 2020  2 24  0    10.34     4.75     4.81     2.17
  1 2020  2 25  0    10.89     2.38     2.39     1.75
  2 2020  2 25  0    10.89     3.97     5.53     3.62
  3 2020  2 25  0    10.89     3.56     3.57     1.85
  4 2020  2 25  0    10.89     1.09     1.09     0.88
  5 2020  2 25  0    10.89     2.06     2.06     2.76
  6 2020  2 25  0    10.89     2.65     2.65     3.69
  7 2020  2 25  0    10.89     5.93     3.94     2.29
  8 2020  2 25  0    10.89     2.17     2.18     2.57
  9 2020  2 25  0    10.89     1.92     1.94     1.14
  1 2020  2 26  0     4.40     2.34     2.34     1.01
  2 2020  2 26  0     4.40     3.61     3.24     4.23
  3 2020  2 26  0     4.40     3.85     3.86     4.39
  4 2020  2 26  0     4.40     1.62     1.68     1.77
